DL Year,Number Of Fish,Pounds,Species Common,District,Region Code,Mgt Area Code
1981,1845,14647,"salmon, coho",249,2,H
1981,32134,269012,"salmon, coho",251,4,K
1981,21170,162068,"salmon, coho",252,4,K
1981,12232,100254,"salmon, coho",253,4,K
1981,8488,64404,"salmon, coho",254,4,K
1981,941,10115,"salmon, coho",255,4,K
1981,9759,91245,"salmon, coho",256,4,K
1981,17011,157342,"salmon, coho",257,4,K
1981,11643,84812,"salmon, coho",258,4,K
1981,6809,62012,"salmon, coho",259,4,K
1981,1357,10444,"salmon, coho",262,4,K
1981,35578,290440,"salmon, coho",271,4,L
1981,14915,106727,"salmon, coho",272,4,L
1981,22047,159775,"salmon, coho",273,4,L
1981,6265,45661,"salmon, coho",275,4,L
1981,5035,34007,"salmon, coho",281,4,M
1981,127192,839463,"salmon, coho",282,4,M
1981,29258,201207,"salmon, coho",283,4,M
1981,738,4446,"salmon, coho",284,4,M
1981,188,1210,"salmon, coho",302,4,M
1981,474,3100,"salmon, coho",311,4,M
1981,133491,1123030,"salmon, coho",313,4,M
1981,118,866,"salmon, coho",314,4,M
1981,4603,38397,"salmon, coho",315,4,M
1981,4,32,"salmon, coho",316,4,M
1981,3845,30292,"salmon, coho",317,4,M
1981,12899,97537,"salmon, coho",318,4,M
1981,30220,225773,"salmon, coho",321,2,T
1981,32759,209779,"salmon, coho",322,2,T
1981,1229,7872,"salmon, coho",324,2,T
1981,220290,1330202,"salmon, coho",325,2,T
1981,29207,223448,"salmon, coho",326,2,T
1981,31202,209652,"salmon, coho",333,3,Z
1981,23680,157921,"salmon, coho",334,3,Y
1981,278369,1813510,"salmon, coho",335,3,W
1981,41,206,"salmon, pink",101,1,A
1981,2294395,10326498,"salmon, pink",101,1,B
1981,3984,17920,"salmon, pink",102,1,A
1981,851771,3640959,"salmon, pink",102,1,B
1981,5293872,22054613,"salmon, pink",103,1,B
1981,50,201,"salmon, pink",103,1,C
1981,1460,5769,"salmon, pink",103,1,D
1981,3796311,16464387,"salmon, pink",104,1,B
1981,15952,68401,"salmon, pink",104,1,C
1981,17191,71640,"salmon, pink",104,1,D
1981,347,1488,"salmon, pink",105,1,B
1981,337170,1403914,"salmon, pink",105,1,C
1981,655,2696,"salmon, pink",105,1,D
1981,2483,10502,"salmon, pink",106,1,B
1981,824271,3671323,"salmon, pink",106,1,C
1981,21,113,"salmon, pink",106,1,D
1981,22428,96320,"salmon, pink",107,1,B
1981,32802,144805,"salmon, pink",107,1,C
1981,1476,7199,"salmon, pink",108,1,C
1981,21,88,"salmon, pink",108,1,D
1981,56,244,"salmon, pink",109,1,A
1981,176570,712292,"salmon, pink",109,1,C
1981,23254,96929,"salmon, pink",109,1,D
1981,337,1320,"salmon, pink",110,1,A
1981,9,53,"salmon, pink",110,1,B
1981,267358,1091659,"salmon, pink",110,1,C
1981,22,80,"salmon, pink",110,1,D
1981,248247,1042801,"salmon, pink",111,1,A
1981,6721,28044,"salmon, pink",111,1,D
1981,819335,3371174,"salmon, pink",112,1,A
1981,5798,21574,"salmon, pink",112,1,C
1981,264,1057,"salmon, pink",112,1,D
1981,18090,67524,"salmon, pink",113,1,A
1981,15,71,"salmon, pink",113,1,B
1981,273,1251,"salmon, pink",113,1,C
1981,2737863,11576031,"salmon, pink",113,1,D
1981,832241,3381516,"salmon, pink",114,1,A
1981,24,104,"salmon, pink",114,1,C
1981,37349,134810,"salmon, pink",114,1,D
1981,136892,658268,"salmon, pink",115,1,A
1981,475,2360,"salmon, pink",115,1,D
1981,7313,26348,"salmon, pink",116,1,A
1981,4,19,"salmon, pink",116,1,C
1981,9559,35825,"salmon, pink",116,1,D
1981,808,3962,"salmon, pink",150,1,B
1981,210,937,"salmon, pink",150,1,D
1981,122,454,"salmon, pink",152,1,A
1981,12948,56224,"salmon, pink",152,1,B
1981,4428,18738,"salmon, pink",152,1,C
1981,9717,40108,"salmon, pink",152,1,D
1981,2835,10804,"salmon, pink",154,1,A
1981,1,6,"salmon, pink",154,1,B
1981,1616,7190,"salmon, pink",154,1,C
1981,33367,132496,"salmon, pink",154,1,D
1981,501,1730,"salmon, pink",156,1,A
1981,1896,8314,"salmon, pink",156,1,D
1981,3877,16038,"salmon, pink",157,1,A
1981,3479,14591,"salmon, pink",157,1,D
1981,88,318,"salmon, pink",181,1,A
1981,2590,10875,"salmon, pink",181,1,D
1981,33158,145972,"salmon, pink",182,1,A
1981,100948,362680,"salmon, pink",183,1,A
1981,23,91,"salmon, pink",185,1,A
1981,9,32,"salmon, pink",189,1,A
1981,817,3510,"salmon, pink",189,1,D
1981,9882,46984,"salmon, pink",200,2,E
1981,23952,111493,"salmon, pink",212,2,E
1981,4801428,20960034,"salmon, pink",221,2,E
1981,1199992,5357693,"salmon, pink",222,2,E
1981,560454,2642931,"salmon, pink",223,2,E
1981,46874,201380,"salmon, pink",224,2,E
1981,10452936,43008908,"salmon, pink",226,2,E
1981,279479,1095289,"salmon, pink",227,2,E
1981,3182939,13416276,"salmon, pink",228,2,E
1981,44989,183206,"salmon, pink",231,2,H
1981,1714115,6687327,"salmon, pink",232,2,H
1981,1453982,5089440,"salmon, pink",241,2,H
1981,64787,232880,"salmon, pink",244,2,H
1981,6959,25745,"salmon, pink",245,2,H
1981,2093,7513,"salmon, pink",246,2,H
1981,53325,181330,"salmon, pink",247,2,H
1981,66097,263914,"salmon, pink",249,2,H
1981,360911,1347468,"salmon, pink",251,4,K
1981,1711227,6121856,"salmon, pink",252,4,K
1981,1745629,7118052,"salmon, pink",253,4,K
1981,1284410,4997111,"salmon, pink",254,4,K
1981,846,4064,"salmon, pink",255,4,K
1981,7244,27412,"salmon, pink",256,4,K
1981,2073629,8212007,"salmon, pink",257,4,K
1981,2145004,8321985,"salmon, pink",258,4,K
1981,736171,2870210,"salmon, pink",259,4,K
1981,271758,928341,"salmon, pink",262,4,K
1981,121380,459780,"salmon, pink",271,4,L
1981,383316,1411843,"salmon, pink",272,4,L
1981,433605,1697515,"salmon, pink",273,4,L
1981,224312,910230,"salmon, pink",275,4,L
1981,324320,1295244,"salmon, pink",281,4,M
1981,1491000,5348576,"salmon, pink",282,4,M
1981,2885126,10594962,"salmon, pink",283,4,M
1981,335464,928652,"salmon, pink",284,4,M
1981,302786,1002557,"salmon, pink",302,4,M
1981,9063,31904,"salmon, pink",311,4,M
1981,13,43,"salmon, pink",313,4,M
1981,16,61,"salmon, pink",314,4,M
1981,1645,8590,"salmon, pink",315,4,M
1981,480,1737,"salmon, pink",316,4,M
1981,29,108,"salmon, pink",321,2,T
1981,222,921,"salmon, pink",322,2,T
1981,194,604,"salmon, pink",324,2,T
1981,345,1198,"salmon, pink",325,2,T
1981,6490,22448,"salmon, pink",326,2,T
1981,156,623,"salmon, pink",331,3,X
1981,229611,710800,"salmon, pink",333,3,Z
1981,483,1793,"salmon, pink",335,3,W
1981,46,277,"salmon, sockeye",101,1,A
1981,166229,1004248,"salmon, sockeye",101,1,B
1981,79,635,"salmon, sockeye",102,1,A
1981,23980,140240,"salmon, sockeye",102,1,B
1981,37300,205698,"salmon, sockeye",103,1,B
1981,10,62,"salmon, sockeye",103,1,D
1981,289126,1594247,"salmon, sockeye",104,1,B
1981,115,800,"salmon, sockeye",104,1,C
1981,85,506,"salmon, sockeye",104,1,D
1981,1,6,"salmon, sockeye",105,1,B
1981,452,2649,"salmon, sockeye",105,1,C
1981,6,28,"salmon, sockeye",105,1,D
1981,42,200,"salmon, sockeye",106,1,B
1981,186253,1206008,"salmon, sockeye",106,1,C
1981,146,853,"salmon, sockeye",107,1,B
1981,134,780,"salmon, sockeye",107,1,C
1981,8835,57849,"salmon, sockeye",108,1,C
1981,751,4838,"salmon, sockeye",109,1,C
1981,210,1190,"salmon, sockeye",109,1,D
1981,1,7,"salmon, sockeye",110,1,A
1981,173,1064,"salmon, sockeye",110,1,B
1981,5091,31324,"salmon, sockeye",110,1,C
1981,1,7,"salmon, sockeye",110,1,D
1981,48700,345231,"salmon, sockeye",111,1,A
1981,1242,8719,"salmon, sockeye",111,1,D
1981,17227,115102,"salmon, sockeye",112,1,A
1981,15,85,"salmon, sockeye",112,1,C
1981,1,4,"salmon, sockeye",112,1,D
1981,179,1133,"salmon, sockeye",113,1,A
1981,28906,160559,"salmon, sockeye",113,1,D
1981,12252,83082,"salmon, sockeye",114,1,A
1981,728,4263,"salmon, sockeye",114,1,D
1981,92981,666223,"salmon, sockeye",115,1,A
1981,266,1897,"salmon, sockeye",115,1,D
1981,104,683,"salmon, sockeye",116,1,A
1981,3,10,"salmon, sockeye",116,1,C
1981,140,837,"salmon, sockeye",116,1,D
1981,15,92,"salmon, sockeye",150,1,B
1981,2,16,"salmon, sockeye",152,1,A
1981,191,984,"salmon, sockeye",152,1,B
1981,35,207,"salmon, sockeye",152,1,C
1981,112,709,"salmon, sockeye",152,1,D
1981,36,224,"salmon, sockeye",154,1,A
1981,6,33,"salmon, sockeye",154,1,C
1981,424,2376,"salmon, sockeye",154,1,D
1981,11,60,"salmon, sockeye",156,1,D
1981,33,188,"salmon, sockeye",157,1,A
1981,47,286,"salmon, sockeye",157,1,D
1981,2,8,"salmon, sockeye",181,1,A
1981,48,257,"salmon, sockeye",181,1,D
1981,121321,806263,"salmon, sockeye",182,1,A
1981,28093,175706,"salmon, sockeye",183,1,A
1981,1,6,"salmon, sockeye",189,1,A
1981,14,56,"salmon, sockeye",189,1,D
1981,55585,380814,"salmon, sockeye",200,2,E
1981,477662,3035210,"salmon, sockeye",212,2,E
1981,26590,173264,"salmon, sockeye",221,2,E
1981,33803,218580,"salmon, sockeye",222,2,E
1981,103044,669375,"salmon, sockeye",223,2,E
1981,200,1435,"salmon, sockeye",224,2,E
1981,81438,502205,"salmon, sockeye",226,2,E
1981,1101,5121,"salmon, sockeye",227,2,E
1981,5035,28853,"salmon, sockeye",228,2,E
1981,9270,57550,"salmon, sockeye",231,2,H
1981,18133,109835,"salmon, sockeye",232,2,H
1981,77880,471918,"salmon, sockeye",241,2,H
1981,1021261,6578960,"salmon, sockeye",244,2,H
1981,134409,873213,"salmon, sockeye",245,2,H
1981,33945,200774,"salmon, sockeye",246,2,H
1981,249662,1580729,"salmon, sockeye",247,2,H
1981,4972,29402,"salmon, sockeye",249,2,H
1981,41316,218138,"salmon, sockeye",251,4,K
1981,47915,255905,"salmon, sockeye",252,4,K
1981,106018,603847,"salmon, sockeye",253,4,K
1981,91944,523872,"salmon, sockeye",254,4,K
1981,346,1707,"salmon, sockeye",255,4,K
1981,208994,1150208,"salmon, sockeye",256,4,K
1981,346073,1872233,"salmon, sockeye",257,4,K
1981,12956,66363,"salmon, sockeye",258,4,K
1981,23574,146828,"salmon, sockeye",259,4,K
1981,409844,2598050,"salmon, sockeye",262,4,K
1981,1355524,9965952,"salmon, sockeye",271,4,L
1981,462777,3384713,"salmon, sockeye",272,4,L
1981,14751,91050,"salmon, sockeye",273,4,L
1981,6417,44316,"salmon, sockeye",275,4,L
1981,174361,1260067,"salmon, sockeye",281,4,M
1981,472807,2818828,"salmon, sockeye",282,4,M
1981,120082,806276,"salmon, sockeye",283,4,M
1981,1486913,8765893,"salmon, sockeye",284,4,M
1981,5430,30238,"salmon, sockeye",302,4,M
1981,20077,115032,"salmon, sockeye",311,4,M
1981,30943,179860,"salmon, sockeye",312,4,M
1981,374722,2079351,"salmon, sockeye",313,4,M
1981,18610,100688,"salmon, sockeye",314,4,M
1981,1327219,7238829,"salmon, sockeye",315,4,M
1981,68893,412307,"salmon, sockeye",316,4,M
1981,3847,26187,"salmon, sockeye",317,4,M
1981,24,185,"salmon, sockeye",318,4,M
1981,2116066,13146083,"salmon, sockeye",321,2,T
1981,4361406,26278223,"salmon, sockeye",322,2,T
1981,10992809,66779019,"salmon, sockeye",324,2,T
1981,7493093,48374107,"salmon, sockeye",325,2,T
1981,639707,4317403,"salmon, sockeye",326,2,T
1981,58,411,"salmon, sockeye",333,3,Z
1981,106348,757483,"salmon, sockeye",335,3,W
1982,2,23,"salmon, chinook",101,1,A
1982,13236,156520,"salmon, chinook",101,1,B
1982,38,219,"salmon, chinook",101,1,C
1982,52,671,"salmon, chinook",102,1,A
1982,15525,179996,"salmon, chinook",102,1,B
1982,5,96,"salmon, chinook",102,1,C
1982,10,122,"salmon, chinook",102,1,D
1982,13699,189781,"salmon, chinook",103,1,B
1982,305,3996,"salmon, chinook",103,1,C
1982,503,8173,"salmon, chinook",103,1,D
1982,15,306,"salmon, chinook",104,1,A
1982,35409,602931,"salmon, chinook",104,1,B
1982,1173,18783,"salmon, chinook",104,1,C
1982,5280,90041,"salmon, chinook",104,1,D
1982,311,4300,"salmon, chinook",105,1,B
1982,2893,42756,"salmon, chinook",105,1,C
1982,370,5327,"salmon, chinook",105,1,D
1982,661,7996,"salmon, chinook",106,1,B
1982,4543,54668,"salmon, chinook",106,1,C
1982,194,2431,"salmon, chinook",106,1,D
1982,447,6375,"salmon, chinook",107,1,B
1982,3636,50285,"salmon, chinook",107,1,C
1982,6,61,"salmon, chinook",108,1,B
1982,1574,21077,"salmon, chinook",108,1,C
1982,193,3315,"salmon, chinook",108,1,D
1982,43,693,"salmon, chinook",109,1,A
1982,216,2709,"salmon, chinook",109,1,B
1982,10169,149569,"salmon, chinook",109,1,C
1982,4376,61580,"salmon, chinook",109,1,D
1982,357,4562,"salmon, chinook",110,1,A
1982,6,87,"salmon, chinook",110,1,B
1982,9136,115485,"salmon, chinook",110,1,C
1982,146,2268,"salmon, chinook",110,1,D
1982,4415,46829,"salmon, chinook",111,1,A
1982,297,3180,"salmon, chinook",111,1,C
1982,1542,18272,"salmon, chinook",112,1,A
1982,2492,37090,"salmon, chinook",112,1,C
1982,346,6079,"salmon, chinook",112,1,D
1982,8540,144896,"salmon, chinook",113,1,A
1982,22,248,"salmon, chinook",113,1,B
1982,907,16110,"salmon, chinook",113,1,C
1982,81113,1439662,"salmon, chinook",113,1,D
1982,15520,229415,"salmon, chinook",114,1,A
1982,18,269,"salmon, chinook",114,1,C
1982,1394,22329,"salmon, chinook",114,1,D
1982,5570,40147,"salmon, chinook",115,1,A
1982,8,182,"salmon, chinook",115,1,C
1982,59,1034,"salmon, chinook",115,1,D
1982,4195,64302,"salmon, chinook",116,1,A
1982,4397,70163,"salmon, chinook",116,1,D
1982,569,9278,"salmon, chinook",152,1,B
1982,4284,71298,"salmon, chinook",152,1,D
1982,361,6480,"salmon, chinook",154,1,A
1982,60,1289,"salmon, chinook",154,1,B
1982,215,3872,"salmon, chinook",154,1,C
1982,3476,64030,"salmon, chinook",154,1,D
1982,598,11282,"salmon, chinook",156,1,A
1982,622,10080,"salmon, chinook",156,1,D
1982,225,3213,"salmon, chinook",157,1,A
1982,67,1559,"salmon, chinook",157,1,B
1982,12541,213071,"salmon, chinook",157,1,D
1982,611,10488,"salmon, chinook",181,1,A
1982,3663,59909,"salmon, chinook",181,1,D
1982,1011,20742,"salmon, chinook",182,1,A
1982,582,7925,"salmon, chinook",183,1,A
1982,1484,21100,"salmon, chinook",183,1,D
1982,3777,57185,"salmon, chinook",189,1,A
1982,8572,158550,"salmon, chinook",189,1,D
1982,254,4749,"salmon, chinook",200,2,E
1982,47362,1239815,"salmon, chinook",212,2,E
1982,56,648,"salmon, chinook",221,2,E
1982,6,104,"salmon, chinook",222,2,E
1982,150,2030,"salmon, chinook",223,2,E
1982,11,204,"salmon, chinook",224,2,E
1982,29,550,"salmon, chinook",226,2,E
1982,3,62,"salmon, chinook",228,2,E
1982,129,1629,"salmon, chinook",232,2,H
1982,926,20663,"salmon, chinook",241,2,H
1982,14666,460154,"salmon, chinook",244,2,H
1982,2436,61712,"salmon, chinook",245,2,H
1982,1052,22850,"salmon, chinook",246,2,H
1982,2716,56282,"salmon, chinook",247,2,H
1982,11,39,"salmon, chinook",249,2,H
1982,28,252,"salmon, chinook",251,4,K
1982,30,284,"salmon, chinook",252,4,K
1982,220,3195,"salmon, chinook",253,4,K
1982,254,2872,"salmon, chinook",254,4,K
1982,68,872,"salmon, chinook",255,4,K
1982,277,4129,"salmon, chinook",256,4,K
1982,43,892,"salmon, chinook",257,4,K
1982,26,623,"salmon, chinook",258,4,K
1982,159,1076,"salmon, chinook",259,4,K
1982,109,1431,"salmon, chinook",262,4,K
1982,3269,45494,"salmon, chinook",271,4,L
1982,79,1453,"salmon, chinook",272,4,L
1982,1354,8876,"salmon, chinook",273,4,L
1982,534,3930,"salmon, chinook",275,4,L
1982,294,4685,"salmon, chinook",281,4,M
1982,3523,64467,"salmon, chinook",282,4,M
1982,309,4820,"salmon, chinook",283,4,M
1982,5719,122290,"salmon, chinook",284,4,M
1982,11,174,"salmon, chinook",311,4,M
1982,2,28,"salmon, chinook",312,4,M
1982,14663,289997,"salmon, chinook",313,4,M
1982,650,12389,"salmon, chinook",314,4,M
1982,2862,49163,"salmon, chinook",315,4,M
1982,904,13955,"salmon, chinook",316,4,M
1982,11016,222928,"salmon, chinook",317,4,M
1982,5,107,"salmon, chinook",318,4,M
1982,7170,141275,"salmon, chinook",321,2,T
1982,4834,87456,"salmon, chinook",322,2,T
1982,12074,235348,"salmon, chinook",324,2,T
1982,195283,4064440,"salmon, chinook",325,2,T
1982,33786,569337,"salmon, chinook",326,2,T
1982,67,1014,"salmon, chinook",331,3,X
1982,5892,96995,"salmon, chinook",333,3,Z
1982,123644,2790392,"salmon, chinook",334,3,Y
1982,78259,1513269,"salmon, chinook",335,3,W
1982,4,50,"salmon, chinook",999,1,D
1982,239774,2509652,"salmon, chum",101,1,B
1982,303,3498,"salmon, chum",101,1,C
1982,165976,1582785,"salmon, chum",102,1,B
1982,1,4,"salmon, chum",102,1,C
1982,48620,445956,"salmon, chum",103,1,B
1982,210,1946,"salmon, chum",104,1,A
1982,332079,3149805,"salmon, chum",104,1,B
1982,1056,12675,"salmon, chum",104,1,C
1982,25,189,"salmon, chum",104,1,D
1982,647,5566,"salmon, chum",105,1,B
1982,3639,34644,"salmon, chum",105,1,C
1982,3,22,"salmon, chum",105,1,D
1982,48,514,"salmon, chum",106,1,B
1982,18896,198674,"salmon, chum",106,1,C
1982,492,5034,"salmon, chum",107,1,C
1982,734,8343,"salmon, chum",108,1,C
1982,39,376,"salmon, chum",109,1,B
1982,31012,285416,"salmon, chum",109,1,C
1982,11233,101895,"salmon, chum",109,1,D
1982,155,1445,"salmon, chum",110,1,A
1982,318,3181,"salmon, chum",110,1,B
1982,9729,89242,"salmon, chum",110,1,C
1982,39326,418307,"salmon, chum",111,1,A
1982,4,48,"salmon, chum",111,1,C
1982,90711,882366,"salmon, chum",112,1,A
1982,61,521,"salmon, chum",112,1,C
1982,346,3211,"salmon, chum",112,1,D
1982,1258,11847,"salmon, chum",113,1,A
1982,19,174,"salmon, chum",113,1,C
1982,15277,143736,"salmon, chum",113,1,D
1982,4796,46964,"salmon, chum",114,1,A
1982,63,506,"salmon, chum",114,1,D
1982,306688,3327429,"salmon, chum",115,1,A
1982,46,361,"salmon, chum",116,1,A
1982,108,830,"salmon, chum",116,1,D
1982,1,8,"salmon, chum",152,1,B
1982,49,398,"salmon, chum",152,1,D
1982,2,18,"salmon, chum",154,1,A
1982,89,769,"salmon, chum",154,1,D
1982,9,85,"salmon, chum",156,1,D
1982,4,39,"salmon, chum",157,1,A
1982,7,57,"salmon, chum",157,1,D
1982,4,32,"salmon, chum",181,1,A
1982,22,189,"salmon, chum",181,1,D
1982,5950,59132,"salmon, chum",182,1,A
1982,380,3205,"salmon, chum",183,1,A
1982,1,7,"salmon, chum",183,1,D
1982,1,6,"salmon, chum",189,1,A
1982,9,73,"salmon, chum",189,1,D
1982,333,2434,"salmon, chum",200,2,E
1982,2945,24635,"salmon, chum",212,2,E
1982,581710,5370270,"salmon, chum",221,2,E
1982,166281,1467034,"salmon, chum",222,2,E
1982,387630,3570060,"salmon, chum",223,2,E
1982,106709,952773,"salmon, chum",224,2,E
1982,488,4687,"salmon, chum",225,2,E
1982,76656,596997,"salmon, chum",226,2,E
1982,7,36,"salmon, chum",227,2,E
1982,14244,134347,"salmon, chum",228,2,E
1982,7698,68647,"salmon, chum",231,2,H
1982,63075,571414,"salmon, chum",232,2,H
1982,18466,148906,"salmon, chum",241,2,H
1982,1232703,10141543,"salmon, chum",244,2,H
1982,153227,1277694,"salmon, chum",245,2,H
1982,4930,36827,"salmon, chum",246,2,H
1982,43006,352363,"salmon, chum",247,2,H
1982,108946,1000752,"salmon, chum",249,2,H
1982,23933,187548,"salmon, chum",251,4,K
1982,21053,167010,"salmon, chum",252,4,K
1982,241336,2104437,"salmon, chum",253,4,K
1982,154524,1291297,"salmon, chum",254,4,K
1982,5797,49594,"salmon, chum",255,4,K
1982,23875,155038,"salmon, chum",256,4,K
1982,101543,904113,"salmon, chum",257,4,K
1982,262650,2347575,"salmon, chum",258,4,K
1982,111866,1048282,"salmon, chum",259,4,K
1982,316010,2829990,"salmon, chum",262,4,K
1982,16034,132306,"salmon, chum",271,4,L
1982,98182,836964,"salmon, chum",272,4,L
1982,253299,2076092,"salmon, chum",273,4,L
1982,22581,186041,"salmon, chum",275,4,L
1982,254065,2054831,"salmon, chum",281,4,M
1982,456641,3277602,"salmon, chum",282,4,M
1982,607344,4795544,"salmon, chum",283,4,M
1982,954445,6628605,"salmon, chum",284,4,M
1982,6148,51900,"salmon, chum",302,4,M
1982,37669,302692,"salmon, chum",311,4,M
1982,57450,454333,"salmon, chum",312,4,M
1982,21468,183537,"salmon, chum",313,4,M
1982,50184,362441,"salmon, chum",314,4,M
1982,142439,959426,"salmon, chum",315,4,M
1982,21199,146049,"salmon, chum",316,4,M
1982,724,5023,"salmon, chum",317,4,M
1982,53184,353494,"salmon, chum",321,2,T
1982,84329,546723,"salmon, chum",322,2,T
1982,99955,626272,"salmon, chum",324,2,T
1982,434727,2879342,"salmon, chum",325,2,T
1982,151000,1121631,"salmon, chum",326,2,T
1982,415741,3817630,"salmon, chum",331,3,X
1982,183209,1336952,"salmon, chum",333,3,Z
1982,685611,4963239,"salmon, chum",334,3,Y
1982,323376,2356929,"salmon, chum",335,3,W
1982,7,38,"salmon, coho",101,1,A
1982,221590,1534627,"salmon, coho",101,1,B
1982,109,975,"salmon, coho",101,1,C
1982,4,23,"salmon, coho",102,1,A
1982,113206,728345,"salmon, coho",102,1,B
1982,1966,14880,"salmon, coho",102,1,C
1982,131,824,"salmon, coho",102,1,D
1982,60706,392649,"salmon, coho",103,1,B
1982,456,2360,"salmon, coho",103,1,C
1982,1447,9353,"salmon, coho",103,1,D
1982,64,619,"salmon, coho",104,1,A
1982,207651,1453375,"salmon, coho",104,1,B
1982,6013,39401,"salmon, coho",104,1,C
1982,18554,123295,"salmon, coho",104,1,D
1982,253,1750,"salmon, coho",105,1,B
1982,23115,157404,"salmon, coho",105,1,C
1982,7371,51865,"salmon, coho",105,1,D
1982,1364,8522,"salmon, coho",106,1,B
1982,70298,523886,"salmon, coho",106,1,C
1982,12,66,"salmon, coho",106,1,D
1982,721,4494,"salmon, coho",107,1,B
1982,2530,18880,"salmon, coho",107,1,C
1982,20225,182581,"salmon, coho",108,1,C
1982,233,1148,"salmon, coho",108,1,D
1982,20,115,"salmon, coho",109,1,A
1982,2821,19791,"salmon, coho",109,1,B
1982,64102,446675,"salmon, coho",109,1,C
1982,46345,324124,"salmon, coho",109,1,D
1982,593,3744,"salmon, coho",110,1,A
1982,172,1087,"salmon, coho",110,1,B
1982,18274,132949,"salmon, coho",110,1,C
1982,36378,319546,"salmon, coho",111,1,A
1982,64,273,"salmon, coho",111,1,C
1982,67724,500918,"salmon, coho",112,1,A
1982,11881,82137,"salmon, coho",112,1,C
1982,3554,24606,"salmon, coho",112,1,D
1982,40865,290607,"salmon, coho",113,1,A
1982,183,1365,"salmon, coho",113,1,B
1982,36666,270419,"salmon, coho",113,1,C
1982,383737,2716747,"salmon, coho",113,1,D
1982,109905,801915,"salmon, coho",114,1,A
1982,226,1949,"salmon, coho",114,1,C
1982,27582,202998,"salmon, coho",114,1,D
1982,73594,713136,"salmon, coho",115,1,A
1982,43,262,"salmon, coho",115,1,C
1982,307,2236,"salmon, coho",115,1,D
1982,26861,190384,"salmon, coho",116,1,A
1982,7,50,"salmon, coho",116,1,B
1982,65785,486868,"salmon, coho",116,1,D
1982,273,1830,"salmon, coho",152,1,B
1982,37535,254752,"salmon, coho",152,1,D
1982,1934,14742,"salmon, coho",154,1,A
1982,120,647,"salmon, coho",154,1,B
1982,3383,21446,"salmon, coho",154,1,C
1982,12952,92064,"salmon, coho",154,1,D
1982,1755,12746,"salmon, coho",156,1,A
1982,313,2505,"salmon, coho",156,1,C
1982,3420,24224,"salmon, coho",156,1,D
1982,9468,68136,"salmon, coho",157,1,A
1982,39,195,"salmon, coho",157,1,B
1982,1990,13952,"salmon, coho",157,1,D
1982,4842,35284,"salmon, coho",181,1,A
1982,28,223,"salmon, coho",181,1,C
1982,38999,287442,"salmon, coho",181,1,D
1982,63980,606630,"salmon, coho",182,1,A
1982,49788,378605,"salmon, coho",183,1,A
1982,3228,22129,"salmon, coho",183,1,D
1982,7362,61406,"salmon, coho",185,1,A
1982,2052,15513,"salmon, coho",189,1,A
1982,4122,29143,"salmon, coho",189,1,D
1982,62925,597875,"salmon, coho",192,1,A
1982,144752,1394030,"salmon, coho",200,2,E
1982,455279,4401131,"salmon, coho",212,2,E
1982,11512,97096,"salmon, coho",221,2,E
1982,171,1557,"salmon, coho",222,2,E
1982,6297,22295,"salmon, coho",223,2,E
1982,1224,4978,"salmon, coho",224,2,E
1982,7371,38020,"salmon, coho",226,2,E
1982,3558,32501,"salmon, coho",228,2,E
1982,950,8088,"salmon, coho",231,2,H
1982,92,949,"salmon, coho",232,2,H
1982,7165,67515,"salmon, coho",241,2,H
1982,464749,3316189,"salmon, coho",244,2,H
1982,159077,1174762,"salmon, coho",245,2,H
1982,84759,603793,"salmon, coho",246,2,H
1982,85352,572714,"salmon, coho",247,2,H
1982,38685,345325,"salmon, coho",249,2,H
1982,91536,824325,"salmon, coho",251,4,K
1982,37162,321895,"salmon, coho",252,4,K
1982,43236,385823,"salmon, coho",253,4,K
1982,13450,108271,"salmon, coho",254,4,K
1982,11436,94652,"salmon, coho",255,4,K
1982,40368,398635,"salmon, coho",256,4,K
1982,29378,284667,"salmon, coho",257,4,K
1982,18149,165284,"salmon, coho",258,4,K
1982,17047,158481,"salmon, coho",259,4,K
1982,43061,393436,"salmon, coho",262,4,K
1982,132770,1138981,"salmon, coho",271,4,L
1982,40600,337145,"salmon, coho",272,4,L
1982,122707,866341,"salmon, coho",273,4,L
1982,7264,56872,"salmon, coho",275,4,L
1982,7790,61744,"salmon, coho",281,4,M
1982,207273,1449046,"salmon, coho",282,4,M
1982,14196,106253,"salmon, coho",283,4,M
1982,26787,176996,"salmon, coho",284,4,M
1982,28,175,"salmon, coho",302,4,M
1982,75,553,"salmon, coho",311,4,M
1982,170692,1482949,"salmon, coho",313,4,M
1982,401,2860,"salmon, coho",314,4,M
1982,11571,87364,"salmon, coho",315,4,M
1982,13259,127215,"salmon, coho",316,4,M
1982,18661,153864,"salmon, coho",317,4,M
1982,23357,188650,"salmon, coho",318,4,M
1982,50803,406410,"salmon, coho",321,2,T
1982,74989,569415,"salmon, coho",322,2,T
1982,10586,75108,"salmon, coho",324,2,T
1982,349669,2404034,"salmon, coho",325,2,T
1982,133765,1142709,"salmon, coho",326,2,T
1982,91691,648253,"salmon, coho",333,3,Z
1982,37176,246395,"salmon, coho",334,3,Y
1982,569791,4154217,"salmon, coho",335,3,W
1982,2,15,"salmon, coho",999,1,D
1982,112,308,"salmon, pink",101,1,A
1982,5423998,18621487,"salmon, pink",101,1,B
1982,796,3650,"salmon, pink",101,1,C
1982,1,4,"salmon, pink",102,1,A
